,Country Name,Country Code,Indicator Name,Indicator Code,2017,2018,2019,2020,2021
133,Santa Lucía,LCA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.104262078958419,1.93561893150608,0.539087559191731,-1.75580833517596,2.41070312174385
134,América Latina y el Caribe,LCN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.19201010963043,2.32414485367923,2.25212191358024,0.993337022838757,3.87805442411136
135,Países menos desarrollados: clasificación de las Naciones Unidas,LDC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.9655175876948,3.47796666914965,3.09342088075371,4.72112056742577,4.90250924158173
136,Países de ingreso bajo,LIC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,8.15686323403368,4.09297819300638,2.86758803446909,5.19771036897651,5.7503690895717
137,Liechtenstein,LIE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
138,Sri Lanka,LKA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,7.70413767850603,2.13503773713198,3.52839358231809,6.15394508391743,7.01478071238186
139,Países de ingreso mediano bajo,LMC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.71794708824886,3.99999492721352,3.03058664969491,3.68181341625573,4.70600205495677
140,Ingreso mediano y bajo,LMY,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.60247741348939,3.20720012353492,2.70559729787044,2.95192253170021,4.27166381536796
141,Lesotho,LSO,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.44769937376299,4.75180301624742,5.18708359197993,4.97809676252292,6.04774591950681
142,avanzada del dividendo demográfico,LTE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.17727572689266,2.47446347118433,2.16176258133052,1.94031996607178,3.45934352504314
143,Lituania,LTU,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.72288862303693,2.69792779208397,2.33450937988024,1.19989444983569,4.68354420903459
144,Luxemburgo,LUX,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.73079959118897,1.52819524307373,1.74332075653843,0.819957302126994,2.52692009066169
145,Letonia,LVA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.93036312374664,2.53445424186602,2.81140920075622,0.219064904842049,3.27582937431157
146,"Región Administrativa Especial de Macao, China",MAC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.22812404052807,3.00446293166949,2.75193081051976,0.81141051149158,
147,Isla de San Martín (parte francesa),MAF,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
148,Marruecos,MAR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.754663249323633,1.8039167114189,0.303386036590361,0.705968661338317,1.4019588396201
149,Mónaco,MCO,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
150,República de Moldova,MDA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.57022997455605,3.04505397337073,4.83778351428719,3.76597122245352,5.10641129002835
151,Madagascar,MDG,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,8.60905075422951,8.59422958870474,5.61051441492366,4.20179312190553,5.81225118787723
152,Maldivas,MDV,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.81747338234507,-0.133373386117525,0.220029731065343,-1.3697742556981,0.543149688736981
153,Oriente Medio y Norte de África,MEA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.49193945456787,1.94579304594436,1.04883403678989,0.672256809057485,2.68387777341776
154,México,MEX,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.04145724018992,4.89935015356549,3.6359614212705,3.39683415569999,5.68920847683764
155,Islas Marshall,MHL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
156, Ingreso mediano,MIC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.32389447576096,3.1236306221878,2.61057182799216,2.5641177087669,4.26105127422819
157,Macedonia del Norte,MKD,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.3516188967744,1.45831298507127,0.766439573459688,1.20007348888482,3.23074912132919
158,Malí,MLI,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.75985742927153,0.299546507387888,-1.65826694846368,0.438088940320712,3.92560283104272
159,Malta,MLT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.3643544815071,1.15782362451512,1.64206001768947,0.638544956776653,1.49789217934737
160,Myanmar,MMR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.57253655317505,6.87232865662918,8.82506696804562,,
161,Oriente Medio y Norte de África (excluido altos ingresos),MNA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.82262332939647,4.36615064471281,2.47857885221637,2.09626938944794,5.70635020830702
162,Montenegro,MNE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.38023599053136,2.61122378263797,0.361563704540798,-0.255655699848551,2.41080198403167
163,Mongolia,MNG,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.30143105302342,6.82424790145521,7.30106953550724,3.79604026111249,7.35281243380224
164,Mariana,MNP,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
165,Mozambique,MOZ,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,15.1132073899385,3.91133439990733,2.78110631182942,3.14169129409215,5.68848699126617
166,Mauritania,MRT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.27503457252097,3.04891482875157,2.30009262117938,2.38569488456317,3.56516484650187
167,Mauricio,MUS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.66699702675917,3.2160538314458,0.405655190309511,2.58080077182828,4.02852888157379
168,Malawi,MWI,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,11.543393918877,12.420178108921,9.37083605605672,8.62551469650552,
169,Malasia,MYS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.8712011577424,0.884709160571244,0.662891865764376,-1.13870215393056,2.47710241465444
170,América del Norte,NAC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.86349706609467,2.35540448470459,1.88073954968806,0.975292014307111,4.04652602445636
171,Namibia,NAM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.14579981111162,4.29159105337873,3.72239414422688,2.20938236933476,3.61690530108811
172,Nueva Caledonia,NCL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
173,Níger,NER,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.7963731887128,2.96760366004454,-2.48979265070851,2.89819376026271,3.83786802840503
174,Nigeria,NGA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,16.5235399802169,12.0947315505318,11.3967949687168,13.2460234276597,16.9528457221608
175,Nicaragua,NIC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.85067166284725,4.94723728039882,5.3762899084413,3.68181341625573,4.92841396948961
176,Países Bajos,NLD,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.3814587140721,1.70349794744475,2.63369910249593,1.2724603778917,2.67572008805381
177,Noruega,NOR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.87510059552548,2.76483134528794,2.16773003305405,1.28658490707998,3.48388055266678
178,Nepal,NPL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.62709610696609,4.0611633875107,5.56868547784925,5.05236655289216,4.08791045882441
179,Nauru,NRU,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
180,Nueva Zelandia,NZL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.85078767452532,1.59829703801698,1.61963190184049,1.71456170007244,3.94112060778728
181,Miembros OCDE,OED,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.82264336059064,1.93246812286361,1.74071267870177,0.732851645175872,2.8152885443583
182,Omán,OMN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.59716060337177,0.881302104009536,0.133795057453182,-0.903874872278535,1.54663705583755
183,Otros Estados pequeos,OSS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.38023599053136,2.64707073265592,1.64206001768947,1.77740783806174,2.44608867175472
184,Pakistán,PAK,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.08537368032604,5.07805725868917,10.5783618004555,9.73999313898131,9.49621056124979
185,Panamá,PAN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.875585918759888,0.761578359399943,-0.355083821021212,-1.55027540803759,1.63070337301891
186,Perú,PER,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.99490045809446,1.50915423024742,2.25212191358024,2.00241205759293,4.27166381536796
187,Filipinas,PHL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.85318772590939,5.30934661627714,2.39206534422402,2.39316239316241,3.92718022100326
188,Palau,PLW,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.41798819666923,2.10970464135021,0.267379679144381,0.218181818181824,2.61248185776489
189,Papua Nueva Guinea,PNG,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.42204568023833,4.37448921453166,3.92867290939598,4.87167398565548,4.48359014042394
190,Polonia,POL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.07593553673862,1.81295156542681,2.227478809383,3.3744697261859,5.05502704719268
191,previa al dividendo demográfico,PRE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.9759515055383,2.96760366004454,2.37758732789788,3.3018067617141,4.97392558334744
192,Puerto Rico,PRI,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
193,"Corea, República Popular Democrática de",PRK,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
194,Portugal,PRT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.36861411643481,0.99371568346825,0.338178410046125,-0.0124383299576167,1.2656571906905
195,Paraguay,PRY,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.60247741348939,3.97561015740691,2.75709727562792,1.76751592356686,4.78798310123612
196,Ribera Occidental y Gaza,PSE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.212570934228834,-0.195107773730686,1.58018333639459,-0.735332001092242,1.23748102831382
197,Estados pequeos de las Islas del Pacfico,PSS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.58394248575823,2.89621932270308,1.35930740460351,0.218181818181824,2.47788271992722
198,posterior al dividendo demográfico,PST,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.73079959118897,1.73860861988181,1.61963190184049,0.632267331911676,2.51837109614205
199,Polinesia Francesa,PYF,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
200,Qatar,QAT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.394878914082996,0.255815382724374,-0.666641124861102,-2.54031503004763,2.30446565742003
201,Rumania,ROU,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.33902121104396,4.62548443137781,3.82785432599428,2.63107311184752,5.05232876096582
202,Federación de Rusia,RUS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.68332944412231,2.87829723647886,4.47036660760175,3.38165937237896,6.69445891957619
203,Rwanda,RWA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,8.27953672260826,-0.311210160390642,3.3478765503764,9.85039902274209,-0.391346748300792
204,Asia meridional,SAS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.52022867508867,3.33139516437675,3.62894965885468,5.6910747474621,5.54565430773474
205,Arabia Saudita,SAU,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,-0.838194579675057,2.45814158007533,-2.09333333333333,3.44545825956691,3.06328988941548
206,Sudán,SDN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,32.3516260968437,63.2925073455883,50.9940515002971,150.322723865569,382.815998259943
207,Senegal,SEN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.31815314847782,0.46098564246427,1.75856517595659,2.54743464570552,
208,Singapur,SGP,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.576260310166371,0.438620118446782,0.565260568780358,-0.181916666666656,2.30485959040487
209,Islas Salomón,SLB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.488686760260984,3.46147484973745,1.63485544012242,2.96354992076069,-0.1154378944128
210,Sierra Leona,SLE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,18.2215094003386,16.0295447693699,14.804999090602,13.4468711101053,11.8739588840234
211,El Salvador,SLV,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.01235403315573,1.09033000581896,0.0753241350024327,-0.371590212323993,3.46692585313078
212,San Marino,SMR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.04597683468952,,,,
213,Somalia,SOM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
214,Serbia,SRB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.13106248590119,1.95984076293803,1.8492298451109,1.57553290083409,4.08510285335103
215,África al sur del Sahara (excluido altos ingresos),SSA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.20971705914217,4.27462198610544,2.78110631182942,3.3018067617141,4.61167217803201
216,Sudán del Sur,SSD,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,187.851630279442,83.5015294921999,87.2413641500032,29.6758435538571,10.5167158294359
217,África al sur del Sahara,SSF,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.19698185340174,4.09297819300638,2.77698537023136,3.31332289544493,4.61167217803201
218,Pequeños Estados,SST,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.82039999682068,2.28005326857485,1.43135598182989,0.615892757721104,2.4284453278932
219,Santo Tomé y Príncipe,STP,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.69508878579428,7.85706431333533,,,
220,Suriname,SUR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,21.9969430173304,,,34.8929491585684,59.1117096483868
221,República Eslovaca,SVK,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.31194588223234,2.51403712883808,2.66456133425443,1.9369412669422,3.14960629921263
222,Eslovenia,SVN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.42910743319297,1.73860861988181,1.63052260754338,-0.0548568157606067,1.91706506089267
223,Suecia,SWE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.79449904665596,1.95353530127029,1.78415097403832,0.497367318853562,2.16319736447149
224,Eswatini,SWZ,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.22137528933114,4.81506167461507,2.59801620311075,,
225,Sint Maarten (Dutch part),SXM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.19201010963043,,,,
226,Seychelles,SYC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.85679575568451,3.70291839111564,2.07476436485001,8.27685811437228,
227,República Árabe Siria,SYR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
228,Islas Turcas y Caicos,TCA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
229,Chad,TCD,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,-1.53709962980847,4.27462198610544,-0.971939175419353,4.46414437232863,-0.772844370359128
230,Asia oriental y el Pacífico (BIRF y la AIF),TEA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.88291164981209,2.82871578471268,1.85783841646689,2.39316239316241,2.54479213620967
231,Europa y Asia central (BIRF y la AIF),TEC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.13106248590119,2.61122378263797,2.67599202639892,2.7324920941942,5.08071916861052
232,Togo,TGO,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,-0.980289495517403,0.928170503538593,0.685897590895539,1.82754038520035,
233,Tailandia,THA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.66563189313507,1.06389754183022,0.70672860131428,-0.845937147357037,1.23039541318382
234,Tayikistán,TJK,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
235,Turkmenistán,TKM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
236,América Latina y el Caribe (BIRF y la AIF),TLA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.62762297294268,2.27205987230148,2.0872308916202,1.38042647320281,4.26105127422819
237,Timor-Leste,TLS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.522976680384116,2.29424307036244,0.958812739703201,,
238,Oriente Medio y Norte de África (BIRF y la AIF),TMN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.32135218303198,4.46231108475485,3.0053894939038,2.41513094083414,5.87410754944371
239,Tonga,TON,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,7.5170628355112,5.03209691984875,1.17954334821804,-0.349737696727454,5.64051140636751
240,Asia meridional (BIRF y la AIF),TSA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.52022867508867,3.33139516437675,3.62894965885468,5.6910747474621,5.54565430773474
241,África al sur del Sahara (BIRF y la AIF),TSS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.19698185340174,4.09297819300638,2.77698537023136,3.31332289544493,4.61167217803201
242,Trinidad y Tobago,TTO,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.8803844018353,1.01856930188828,1.00054293027224,0.598986330824747,2.05922746915452
243,Túnez,TUN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.30884839565841,7.3075917603165,6.72007532863804,5.63415115897623,5.70635020830702
244,Turquía,TUR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,11.1443110840764,16.3324638988929,15.1768215720023,12.2789574462574,19.5964926913323
245,Tuvalu,TUV,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
246,Tanzanía,TZA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.31871605228923,3.49445848856184,3.46428057999023,3.29029062798326,3.690919588022
247,Uganda,UGA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.20971705914217,2.61601190952264,2.86758803446909,3.31332289544493,2.20457204757416
248,Ucrania,UKR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,14.4383227488749,10.9518559353179,7.8867174561113,2.7324920941942,9.36313917695229
249,Ingreso mediano alto,UMC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.13106248590119,2.56572880132714,1.96823036836555,1.62088661717004,4.02852888157379
250,Uruguay,URY,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.21809382561863,7.60653360377044,7.88198870879622,9.75640636078191,7.74791402314763
251,Estados Unidos,USA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.13011000365963,2.44258329692818,1.81221007526015,1.23358439630637,4.69785886363739
252,Uzbekistán,UZB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,13.8757425441635,17.5241796514055,14.5257359560686,12.8677297362606,10.8492397508122
253,San Vicente y las Granadinas,VCT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.15333648840511,2.32414485367923,0.913069725324485,-0.628131309354661,1.57272932500565
254,Venezuela,VEN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
255,Islas Vírgenes Británicas,VGB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
256,Islas Vírgenes (EE.UU.),VIR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
257,Viet Nam,VNM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.52025688811619,3.53962805942641,2.79582367452244,3.22093436652514,1.83471554810462
258,Vanuatu,VUT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.08452624403546,2.3309637956687,2.76252019386107,5.32935073101713,2.34328358208955
259,Mundo,WLD,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.19201010963043,2.43873655522938,2.18690154543462,1.92096800566845,3.49505757399453
260,Samoa,WSM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.74989677484723,4.19745888663745,0.982326569888142,-1.568912477409,3.1332047317449
261,Kosovo,XKX,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.48823430592309,1.05379773654998,2.67599202639892,0.198227922994858,3.35369139207989
262,"Yemen, Rep. del",YEM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,
263,Sudáfrica,ZAF,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.18424664766131,4.51716522786587,4.12024587014984,3.21003597454107,4.61167217803201
264,Zambia,ZMB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.57731154205652,7.49457192728511,9.15031644316299,15.7325851421273,22.0212342935964
265,Zimbabwe,ZWE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.893962316050074,10.6188658669575,255.304990757856,557.20181736205,98.5461050920624
266,Argentina,ARG,,,24.79559999999998,47.64559006888065,53.83240201633388,36.14058781234541,50.94163354346632
